year,state_name,state_fips_code,domaincat_desc,ACRES OPERATED,NUMBER OF OPERATIONS,farmcat,lower_bound,upper_bound,(EXCL CRP) - ACRES,DRAINED BY TILE - ACRES,(EXCL CRP) - NUMBER OF OPERATIONS,DRAINED BY TILE - NUMBER OF OPERATIONS,CROP INSURANCE - ACRES,CROP INSURANCE - NUMBER OF OPERATIONS,IRRIGATED - NUMBER OF OPERATIONS_x,RENTED FROM OTHERS_x,RENTED FROM OTHERS_y,OWNED_x,OWNED_y,IRRIGATED - ACRES,IRRIGATED - NUMBER OF OPERATIONS_y,"NET INCOME, MEASURED IN $ / OPERATION",FEDERAL - RECEIPTS,FEDERAL - OPERATIONS WITH RECEIPTS,tot_income,income_ope,STATE & LOCAL - RECEIPTS,STATE & LOCAL - OPERATIONS WITH RECEIPTS,HIRED - EXPENSE,HIRED - OPERATIONS WITH EXPENSE,CONTRACT - EXPENSE,CONTRACT - OPERATIONS WITH EXPENSE,"EXPENSE, MEASURED IN $",OPERATIONS WITH EXPENSE,MACHINERY TOTALS_x,MACHINERY TOTALS_y,grains,veggies,fruit,cattle,mean_t,edd,pcpmm,pcpdays,t_cv,pcp_cv,t_z,p_z,share_acres,share_farms,acres_cum,farms_cum,land_concent,class,farm_class,cover_crops,tile_ope,irrigated_ope,rented_land,insured_farms,cropland_insured,new_totoper,mean_farmincome,maxincome_category,netincome_perfarm,fed_income,statepay_ope,labor_expense,labor_share,machinery_asset,grains_shareope,veggies_shareope,fruit_shareope,cattle_shareope,year_2017,year_2022,tavg_mean,tavg_std,temp_var_mean,edd_mean,pcp_var_mean,pcp_mm_mean,pcp_mm_std,pcpdays_mean,tavg_z,pcp_mm_z,temp_var_z,edd_z,pcp_var_z,pcpdays_z,tile_acres,irrigated_acres
2012,ALABAMA,01,AREA OPERATED: (1.0 TO 9.9 ACRES),14379.0,2919,1-10,1,9.0,139.0,124.0,47.0,40.0,62.0,14.0,321.0,1337.0,359.0,13042.0,2724.0,586.0,284.0,6471.0,336000.0,118.0,2646000.0,587.0,1000.0,3.0,12332000.0,527,1585000.0,191.0,180431000.0,2919,97832000.0,2919,40,233,216,643,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.0016151363402419098,0.06753348911459177,0.0016151363402419098,0.06753348911459177,0.02391608017618228,0,Small,0.009666875304263162,0.013703323055841042,0.10996916752312436,0.09298282217122192,0.004796163069544364,0.00431184366089436,587.0,4507.6660988074955,48733.06772908367,6471.0,0.12698412698412698,0.001027749229188078,0.07713197842942733,5.259637188208616,36.973544973544975,0.013703323055841042,0.07982185680027408,0.07399794450154162,0.22028091812264475,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.00862368732178872,0.04075387718200153
2012,ALABAMA,01,AREA OPERATED: (10.0 TO 49.9 ACRES),362197.0,13267,10-50,10,49.0,2651.0,2403.0,279.0,210.0,3063.0,167.0,541.0,43321.0,2208.0,318876.0,12554.0,2023.0,459.0,12202.0,4238000.0,1875.0,13190000.0,2712.0,126000.0,49.0,41374000.0,2511,5938000.0,935.0,994611000.0,13267,498592000.0,13267,327,475,489,4959,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.04068416002688637,0.3069430627212364,0.042299296367128265,0.3744765518358282,0.13254627638818944,0,Small,0.007319221307741367,0.015828748021406498,0.040777869902766266,0.11960618116660272,0.012587623426547071,0.008456723827088574,2712.0,4863.569321533922,35442.827442827445,12202.0,0.3213040181956027,0.003693374538328183,0.047568345815600266,3.586959818043973,37.80075815011372,0.02464762191904726,0.03580312052460993,0.03685837039270369,0.3737845782769277,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.006634511053377029,0.005585358244270383
2012,ALABAMA,01,AREA OPERATED: (50.0 TO 69.9 ACRES),246346.0,4235,50-70,50,69.0,1984.0,1715.0,132.0,85.0,4409.0,109.0,89.0,37667.0,1036.0,208679.0,4026.0,761.0,82.0,10367.0,2615000.0,1032.0,5478000.0,1124.0,61000.0,22.0,9575000.0,918,2044000.0,342.0,290188000.0,4235,190170000.0,4235,158,71,101,1918,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.02767107426616827,0.09798024200078663,0.06997037063329654,0.4724567938366148,0.2824148389625953,0,Small,0.008053713070234548,0.020070838252656438,0.02101534828807556,0.1529028277301032,0.025737898465171192,0.01789759119287506,1124.0,4873.665480427047,43606.927710843374,10367.0,0.47736400146038704,0.005194805194805196,0.040039560560739935,2.1210295728368016,34.715224534501644,0.03730814639905549,0.01676505312868949,0.023848878394332942,0.4528925619834711,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.006961752981578755,0.003089151031476054
2012,ALABAMA,01,AREA OPERATED: (70.0 TO 99.9 ACRES),377435.0,4605,70-100,70,99.0,2921.0,1334.0,141.0,59.0,5838.0,119.0,107.0,59839.0,1214.0,317596.0,4439.0,1150.0,96.0,13006.0,3684000.0,1269.0,5907000.0,1321.0,98000.0,33.0,8991000.0,1046,1828000.0,372.0,339876000.0,4605,231271000.0,4605,138,85,102,2250,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.042395784448098287,0.10654049927122132,0.11236615508139483,0.5789972931078361,0.3979311598697399,0,Small,0.007739080901347252,0.012812160694896851,0.02323561346362649,0.15854120577053002,0.025841476655808902,0.015467563951408853,1321.0,4471.612414837245,37941.17647058824,13006.0,0.6236668359573387,0.007166123778501629,0.031832197625016184,1.831555781276452,39.152023023531406,0.02996742671009772,0.018458197611292075,0.022149837133550492,0.488599348534202,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.003534383403764887,0.0030468822446249023
2012,ALABAMA,01,AREA OPERATED: (100 TO 139 ACRES),500043.0,4342,100-140,100,139.0,3569.0,1034.0,177.0,41.0,10309.0,167.0,99.0,89958.0,1344.0,410085.0,4141.0,1624.0,90.0,16112.0,3978000.0,1332.0,7582000.0,1302.0,81000.0,30.0,11816000.0,1086,2129000.0,387.0,379236000.0,4342,232903000.0,4342,148,83,106,2013,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.05616785736028829,0.1004557758600745,0.16853401244168312,0.6794530689679106,0.5591301931560896,1,Medium,0.0071373861847881075,0.009442653155228006,0.0228005527406725,0.1799005285545443,0.038461538461538464,0.020616227004477614,1332.0,5823.348694316435,50474.92163009405,16112.0,0.5246636771300448,0.006909258406264393,0.03677129808351528,1.83922447902928,30.71788446320232,0.03408567480423768,0.01911561492399816,0.024412713035467527,0.4636112390603409,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.0020678221672936125,0.003247720696020142
2012,ALABAMA,01,AREA OPERATED: (140 TO 179 ACRES),453309.0,2897,140-180,140,179.0,4371.0,2604.0,141.0,54.0,14869.0,151.0,79.0,93064.0,1040.0,360245.0,2769.0,,78.0,25426.0,3876000.0,1094.0,6840000.0,976.0,81000.0,28.0,14355000.0,847,2038000.0,295.0,306367000.0,2897,185245000.0,2897,136,45,78,1340,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.05091841152087905,0.06702450084445781,0.21945242396256215,0.7464775698123683,0.7596984815902503,1,Medium,0.00964242933628055,0.018639972385226092,0.027269589230238176,0.20529925503354224,0.05212288574387297,0.03280102534915477,1094.0,7008.196721311476,79009.3555093555,25426.0,0.5666666666666667,0.009665170866413532,0.05350772113184514,2.396637426900585,27.082602339181285,0.046945115636865715,0.015533310321021747,0.02692440455643769,0.4625474628926476,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.005744425987571392,
2012,ALABAMA,01,AREA OPERATED: (180 TO 219 ACRES),402155.0,2041,180-220,180,219.0,3511.0,1594.0,86.0,36.0,19619.0,161.0,41.0,94502.0,824.0,307653.0,1937.0,1119.0,34.0,16975.0,2983000.0,894.0,4697000.0,705.0,50000.0,23.0,8009000.0,544,894000.0,159.0,195129000.0,2041,145081000.0,2041,123,17,39,940,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.045172484519784784,0.04722022997015478,0.2646249084823469,0.7936977997825231,0.9566341491419194,1,Medium,0.008730464621849784,0.017638412542871143,0.02008819206271436,0.2349889967798485,0.0788829005389515,0.04878467257649414,894.0,6662.411347517729,59473.684210526306,16975.0,0.6350862252501597,0.011268985791278784,0.04562622675255856,1.8954651905471576,30.888013625718546,0.06026457618814305,0.008329250367466928,0.01910828025477707,0.4605585497305242,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.003963645857940346,0.002782509231515212
2012,ALABAMA,01,AREA OPERATED: (220 TO 259 ACRES),329632.0,1382,220-260,220,259.0,2375.0,1999.0,55.0,24.0,17466.0,140.0,31.0,74993.0,573.0,254639.0,1334.0,886.0,31.0,31060.0,2962000.0,677.0,4502000.0,506.0,,10.0,8032000.0,434,1496000.0,152.0,176588000.0,1382,112137000.0,1382,74,12,30,641,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.03702626205623626,0.03197371769659672,0.3016511705385832,0.8256715174791198,1.1580217980149785,1,Medium,0.007205004368507913,0.017366136034732273,0.02243125904486252,0.22750521794000586,0.10130246020260493,0.052986360547519665,677.0,8897.233201581028,84666.66666666669,31060.0,0.6579298089737894,0.00723589001447178,0.053956101207330055,2.1163927143491783,24.90826299422479,0.053545586107091175,0.008683068017366137,0.02170767004341534,0.4638205499276411,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.0060643384137462385,0.002687845840209688
2012,ALABAMA,01,AREA OPERATED: (260 TO 499 ACRES),1335536.0,3815,260-500,260,499.0,17837.0,5208.0,254.0,101.0,109795.0,524.0,128.0,331016.0,1721.0,1004520.0,3669.0,6670.0,122.0,31822.0,12027000.0,2062.0,18546000.0,1581.0,97000.0,29.0,18933000.0,1312,2916000.0,458.0,519169000.0,3815,379173000.0,3814,252,46,68,1709,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.15001548976294035,0.08826319320732018,0.4516666603015236,0.91393471068644,1.6996381426011982,2,Large,0.013355686406057192,0.026474442988204457,0.033551769331585844,0.24785254759137906,0.13735255570117955,0.08221043835583616,2062.0,11730.55028462998,68941.27516778524,31822.0,0.6484956324813976,0.007601572739187419,0.04208456205975318,1.1780977030087352,20.445001617599484,0.06605504587155964,0.012057667103538665,0.01782437745740498,0.4479685452162516,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.003899557930299146,0.004994249499826287
2012,ALABAMA,01,AREA OPERATED: (500 TO 999 ACRES),1523958.0,2230,500-1K,500,999.0,46661.0,15601.0,249.0,112.0,241295.0,545.0,118.0,437839.0,1125.0,1086119.0,2103.0,14737.0,117.0,61676.0,15981000.0,1483.0,20506000.0,1155.0,76000.0,25.0,23774000.0,992,3151000.0,367.0,484348000.0,2230,338151000.0,2230,199,8,29,859,23.782095185363502,124.2626865671642,1404.3725074626864,14.922388059701495,0.02874467452005196,0.2071645733417967,0.9227604268558584,0.011191689092022405,0.1711801896378316,0.051592901927214684,0.6228468499393551,0.9655276126136546,3.3179019447156937,2,Large,0.030618297879600364,0.05022421524663677,0.05291479820627803,0.2873038495811565,0.24439461883408076,0.15833441604033707,1483.0,17754.112554112555,95554.97382198954,61676.0,0.7793328781819955,0.011210762331838564,0.05559019547928349,1.3130303325855848,16.490344289476248,0.08923766816143497,0.003587443946188341,0.013004484304932735,0.3852017937219731,0,0,23.804729467417,1.022762996377567,4.2371981740725735,9.865671641791044,9.206653391929862,677.4485373134335,146.3107608853434,6.280597014925373,0.5309002115599409,0.009961661709225888,-0.1894429807777013,0.7868750827158523,0.16408639163148434,0.1370087754300484,0.010237158766842655,0.009670214008522545
